Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay,SOC mean by Soil group,Boron mean by Soil group,Zinc mean by Soil group,Area_Kaunia upazila,Area_Mithpukur,Area_Pirgacha ,Land class_Medium high land,Land class_Medium low land,Land class_high ground,Soil type_Clay loam ,Soil type_brick,Soil type_in the sand,Soil type_loam,Soil type_loam clay,Clay * pH,Clay * Nitrogen,Phosphorus * Nitrogen,Cluster
Mithpukur,Gangachara,Medium high land,loam,0.07802859286692948,0.5539077736511605,-0.007632179617782122,-0.05107745391958292,-0.25227241530924177,0.02604523441320724,0.02867204453786059,-0.2589437840507097,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.0017331699944385017,0.0009626941931259308,0
Mithpukur,Gangachara,Medium high land,loam,-0.42462232480291173,-0.6817452954986326,-0.08366075264892725,-0.02903421923649943,-0.27176715883990094,0.19797339596054575,-0.07810500253429078,-0.5291136339488874,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.018998282727182198,0.011368122526903338,0
Pirgacha ,Kaunia,Medium high land,Clay loam ,-2.686551454317196,1.5396534805009963,-0.08366075264892725,-0.0786314972734373,-0.68672669970679,1.3381285725376337,-0.08934469169978042,-0.5291136339488874,-1.0244927189372732,-1.0749483039595311,1.29541638732284,2.80275,0.39075000000000004,0.9692500000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7401013896542519,-0.054187754978591525,0.02872603628079195,1
Mithpukur,Kachna ,Medium high land,Clay loam ,2.339957722381212,0.67886145480114,0.007573534988446916,-0.06760987993189554,-0.589252982053494,-0.0011013174100568204,-0.07810500253429078,-0.9118542546379725,-1.0244927189372732,-1.0749483039595311,1.29541638732284,3.015,0.405,0.33999999999999997,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.515609789607625,0.004905440666998515,-0.00223136403831441,1
Mithpukur,Gangachara,Medium high land,loam,0.07802859286692948,-0.1680468285487184,-0.038043608830240175,-0.08138690160882273,0.17382697900373825,-0.3811530429357527,-0.07810500253429078,-0.6191702505816133,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.00863921508753598,-0.003306502796680295,0
Kaunia upazila,Alluvial soil of Teesta,Medium high land,loam,2.842608640051053,-0.2235817979487092,-0.06845503804269823,0.09771438019123066,-0.1715084778250822,2.04936823030715,0.7423923065464514,0.022483142926558706,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6455199232194964,0.01554526018063346,0.0058703096870806335,0
Pirgacha ,Palashbari,high ground,loam,-0.42462232480291173,-0.6956290378486304,-0.11407218186138529,-0.05383285825496836,1.5830184399342473,-1.0055237348708246,-0.1455431375272285,1.0581342342029065,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.025904327820279672,-0.09028918368505294,0
Mithpukur,Gangachara,high ground,loam,-1.4299241601425943,-0.7372802648986231,-0.08366075264892725,-0.04281124091342661,-0.3358213161549241,-0.7159605154226754,0.023052199955115777,-0.7092268672143393,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3247174166220688,0.018998282727182198,0.014047532032537152,0
Mithpukur,Palashbari,high ground,loam,0.329354051701849,-0.5151403872986604,-0.11407218186138529,-0.0786314972734373,0.59157148323215,-0.3811530429357527,0.01743235537237096,-0.33774332360434495,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.025904327820279672,-0.03374092490963363,0
Pirgacha ,Alluvial soil of Teesta,Medium high land,loam,0.8320049693716902,-1.2509787318485373,-0.11407218186138529,-0.06485447559651011,-0.5502634949921755,-0.8426444239312406,-0.11744391461350445,-0.4277999402370708,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18893764564699525,0.025904327820279672,0.03138487873621446,0
Pirgacha ,Gangachara,high ground,loam,-0.927273242472753,-0.40407044849867885,-0.05324932343646919,0.0701603368373763,0.13205252858089706,-0.10063867409535811,-0.07810500253429078,0.0449972970847402,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.012092237634084717,-0.0035158539025038895,0
Kaunia upazila,Berries ,high ground,loam,1.585981345876451,0.05409304905124432,-0.05324932343646919,-0.07036528426728098,-0.5494280059837187,-0.17845878932204817,-0.1680225158582077,-0.2589437840507097,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.5333333333333332,0.29833333333333334,1.6333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3601559997366831,0.012092237634084717,0.014628334797840682,0
Mithpukur,belab,high ground,Clay loam ,-0.927273242472753,-0.43183793319867425,-0.08366075264892725,-0.06209907126112467,-0.4500048139773567,0.7409044324258256,-0.06686531336880117,-0.011288088310713535,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.3828571428571428,0.2835714285714286,1.0771428571428572,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6006024769125947,-0.054187754978591525,0.01882387071649308,1
Mithpukur,Gangachara,Medium high land,loam,-0.6759477836378313,-0.0014419203487464444,-0.038043608830240175,-0.10067473195652078,-0.3358213161549241,0.044142935628716504,0.0005728216241365497,-0.5291136339488874,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.00863921508753598,0.006387927394327174,0
Kaunia upazila,Gangachara,Medium high land,loam,-0.17329686596799224,-1.5703048058984839,-0.14448361107384333,-0.0565882625903538,-0.5224138613769481,-0.7702536190692033,-0.1455431375272285,-0.1801442444970746,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.03281037291337715,0.03774012058338584,0
Pirgacha ,Gangachara,high ground,loam,-1.1785987013076724,-0.09862811679872997,0.007573534988446916,-0.08414230594420817,0.5247323625556042,-0.08254097287984868,-0.0331462458723323,0.3601954552992809,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26764463192550586,-0.0017198525521102401,0.0019870394536926402,0
Mithpukur,Sahapur,Medium high land,loam,-0.42462232480291173,-0.5151403872986604,-0.06845503804269823,-0.04832204958419749,-0.2299927084170598,-1.0779145397328618,-0.11182407003075964,-0.37151455484161705,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9066666666666665,0.3466666666666667,0.7025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.01554526018063346,0.007872079802116514,0
Mithpukur,Berries,high ground,loam,0.07802859286692948,-0.8205827189986092,-0.11407218186138529,-0.10343013629190623,-0.3358213161549241,-0.7069116648149206,-0.12868360377899407,-0.6304273276607041,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.025904327820279672,0.019153935124677134,0
Mithpukur,Gangachara,Medium high land,loam,0.5806795105367707,-0.2096980555987115,-0.038043608830240175,-0.07036528426728098,-0.533553714823039,-0.344957640504734,-0.10058438086527001,-0.6867127130561578,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1318648609504328,0.00863921508753598,0.010149154408324607,0
Pirgacha ,Gangachara,high ground,loam,-1.1785987013076724,0.41507035015118426,-0.05324932343646919,-0.08965311461497905,-0.3636709497701516,0.0531917862364713,-0.10058438086527001,-0.21391547573434674,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26764463192550586,0.012092237634084717,0.00968261601437937,0
Pirgacha ,Gangachara,high ground,loam,-0.927273242472753,-1.223211247148542,-0.11407218186138529,-0.040055836578041175,-0.152013734294423,-0.8064490215002219,-0.12306375919624928,-0.37151455484161705,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.025904327820279672,0.008670269171930861,0
Mithpukur,Gangachara,Medium high land,loam,0.329354051701849,-0.34853547909868837,-0.038043608830240175,-0.09791932762113535,-0.3581010230471061,-0.697862814207166,-0.1624026712754629,-0.9681396400334261,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.00863921508753598,0.006811727621256463,0
Mithpukur,Kaunia,Medium high land,loam,-0.17329686596799224,2.872492746100773,0.1292192518382791,-0.08138690160882273,-0.24113256186315082,0.25226649960707387,0.01743235537237096,-0.12385885910162088,0.2797337333771619,0.4544154364442595,-0.45417432011175685,2.80275,0.39075000000000004,0.9692500000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,-0.029344032924500146,-0.01557948461890195,0
Mithpukur,Gangachara,Medium high land,loam,0.07802859286692948,1.0537224982510773,-0.007632179617782122,-0.08965311461497905,-0.5614033484382664,0.9671256976196922,-0.016286712124097893,-0.72048394429343,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.0017331699944385017,0.0021423655966525857,0
Kaunia upazila,Berries ,high ground,loam,-0.17329686596799224,-1.5564210635484863,-0.14448361107384333,-0.0786314972734373,0.9884287622491411,0.13553632676703875,-0.1961217387719318,0.7091648447510938,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.5333333333333332,0.29833333333333334,1.6333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.03281037291337715,-0.07140587842950263,0
Mithpukur,Berries,high ground,loam,1.585981345876451,-0.8761176883986,-0.11407218186138529,-0.0786314972734373,-0.31632657262426495,-0.6345208599528833,-0.1399232929444837,0.022483142926558706,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3601559997366831,0.025904327820279672,0.018042031159991926,0
Pirgacha ,Gangachara,high ground,loam,0.07802859286692948,0.42895409250118166,-0.038043608830240175,-0.09240851895036448,-0.5279837880999935,-1.2226961494569366,-0.1399232929444837,-0.3940287089997986,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.00863921508753598,0.010043204351592285,0
Mithpukur,Berries,high ground,loam,0.329354051701849,-0.8344664613486069,-0.11407218186138529,-0.04556664524881205,0.3381398173335802,-0.7431070672459393,0.039911733703350216,-0.6641985588979762,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.025904327820279672,-0.01928617336872588,0
Kaunia upazila,Gangachara,Medium high land,loam,-0.927273242472753,1.2064436641010516,0.007573534988446916,-0.07036528426728098,-0.18821825799421862,-0.5223151124167255,-0.12868360377899407,0.5177945344065511,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,-0.0017198525521102401,-0.0007127387811918716,0
Mithpukur,Gangachara,high ground,loam,-0.42462232480291173,-0.4734891602486673,-0.09886646725515626,-0.09516392328574991,0.11534274841176055,-0.8154978721079766,-0.0331462458723323,-0.9906537941916076,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.02245130527373093,-0.005701765029485525,0
Mithpukur,Gangachara,Medium high land,loam,1.0833304282066096,-0.3068842520486953,-0.06845503804269823,-0.09791932762113535,-0.5112740079308571,-0.21827373199616865,-0.10058438086527001,-0.5291136339488874,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.24601043034355766,0.01554526018063346,0.01749964083157481,0
Pirgacha ,Gangachara,Medium high land,loam,0.07802859286692948,0.3595353807511935,-0.06845503804269823,-0.09516392328574991,-0.5976078721380621,-0.29066453685820604,-0.10058438086527001,-0.1576300903388931,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.01554526018063346,0.020454634810913492,0
Pirgacha ,Gangachara,high ground,loam,-0.17329686596799224,0.5539077736511605,-0.05324932343646919,-0.04556664524881205,-0.1380889174868093,0.007947533197697974,-0.08934469169978042,-0.3490004006834356,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.012092237634084717,0.003676570715123507,0
Mithpukur,Gangachara,high ground,loam,-0.17329686596799224,-0.6678615531486349,0.3573049709317144,-0.04281124091342661,-0.5140589712923798,-0.6797651129916567,-0.1399232929444837,-0.799283483847065,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,-0.08113937112273122,-0.09183791289740538,0
Pirgacha ,Palashbari,high ground,loam,-0.927273242472753,0.3178841537012001,-0.05324932343646919,-0.009746388888801373,1.836450105832817,-0.480690399621054,-0.12306375919624928,1.0131059258865434,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21057184722894343,0.012092237634084717,-0.04889486283021487,0
Mithpukur,Alluvial soil of Teesta,Medium high land,loam,0.8320049693716902,-1.0427225965985722,-0.09886646725515626,-0.0868977102795936,-0.4694995575080159,0.035094085020961875,-0.11182407003075964,-0.6191702505816133,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18893764564699525,0.02245130527373093,0.023208881314338303,0
Pirgacha ,Alluvial soil of Teesta,Medium low land,loam,2.339957722381212,-2.292259408098363,-0.1901007548925304,-0.10067473195652078,-0.5502634949921755,-0.6345208599528833,-0.12868360377899407,-0.9118542546379725,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.531374353826371,0.04316944055302336,0.052302752893907345,0
Mithpukur,Gangachara,high ground,loam,0.07802859286692948,-0.4179541908486765,-0.06845503804269823,-0.06209907126112467,-0.4527897773388795,-1.1955495976336725,-0.10058438086527001,-1.0244250254288798,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.01554526018063346,0.015497870716538928,0
Mithpukur,the moon,Medium high land,Clay loam ,0.07802859286692948,-0.09862811679872997,-0.06845503804269823,-0.09791932762113535,-0.44164992389278845,-1.1684030458104084,-0.08934469169978042,-0.4728282485534338,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05053975893978125,-0.044338889037659854,0.015116581170817807,1
Kaunia upazila,Chilmari,high ground,loam,-0.6759477836378313,-0.029209405048741515,-0.06845503804269823,-0.05383285825496836,-0.3035157411612603,-0.08525562806217518,-0.03876609045507712,-0.27020086112980046,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.86,0.39,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.01554526018063346,0.010388590803875912,0
Mithpukur,Gangachara,Medium high land,loam,1.8373068047113728,-0.7233965225486254,-0.09886646725515626,-0.09791932762113535,-0.4472198506158339,0.2975107526458472,-0.10058438086527001,-0.7880264067679743,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41722878443324607,0.02245130527373093,0.02210752335838311,0
Mithpukur,the moon,Medium high land,Clay loam ,-0.42462232480291173,-0.2096980555987115,-0.022837894224011158,-0.09791932762113535,-0.6978665531528809,-1.0688656891251072,-0.08934469169978042,-0.6416844047397948,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.27503135898640674,-0.014792291214864844,0.007968901261690378,1
Mithpukur,the moon,Medium high land,Clay loam ,-0.927273242472753,0.040209306701246623,-0.038043608830240175,-0.08414230594420817,-0.25227241530924177,0.1255825910985087,-0.010666867541353079,-0.06757347370616715,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6006024769125947,-0.024641157155796508,0.004798676543342343,1
Mithpukur,Palashbari,high ground,loam,-0.17329686596799224,-0.9316526577985907,-0.11407218186138529,-0.09240851895036448,-0.578113128607403,-0.8788398263622593,-0.027526401289587523,-0.6754556359770669,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.025904327820279672,0.032973312971479055,0
Mithpukur,Berries,high ground,loam,2.339957722381212,-0.36241922144868577,-0.06845503804269823,-0.09791932762113535,-0.2272077450555371,-0.19112718017290475,-0.08372484711703561,-0.49534240271161517,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.4994736842105265,0.33263157894736844,0.8215789473684211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.531374353826371,0.01554526018063346,0.007776757415686236,0
Mithpukur,Sahapur,Medium high land,loam,-0.6759477836378313,-0.015325662698743827,-0.022837894224011158,-0.10067473195652078,-0.5168439346539025,-0.037296719841075354,-0.0331462458723323,-0.72048394429343,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9066666666666665,0.3466666666666667,0.7025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15349906253238046,0.005186192540987243,0.005901813554973781,0
Mithpukur,Gangachara,Medium high land,loam,-0.17329686596799224,0.6094427430511513,-0.007632179617782122,-0.08965311461497905,-0.5586183850767438,-0.1639806283496407,-0.08934469169978042,-0.5291136339488874,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03935349313925556,0.0017331699944385017,0.0021317379263505443,0
Mithpukur,Kaunia,Medium high land,loam,0.07802859286692948,0.470605319551175,-0.022837894224011158,-0.0868977102795936,-0.1380889174868093,-0.3178110886814701,-0.06686531336880117,-0.6529414818188856,0.2797337333771619,0.4544154364442595,-0.45417432011175685,2.80275,0.39075000000000004,0.9692500000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01771929155730739,0.005186192540987243,0.0015768300455359778,0
Mithpukur,Gangachara,Medium high land,loam,0.8320049693716902,-0.15416308619872074,-0.05324932343646919,-0.09791932762113535,-0.6226725423917668,-0.3630553417202434,-0.0331462458723323,-0.6754556359770669,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18893764564699525,0.012092237634084717,0.016578445802413883,0
Pirgacha ,Gangachara,high ground,loam,0.329354051701849,0.817698878301117,-0.05324932343646919,-0.09516392328574991,-0.5864680186919712,-0.19112718017290475,-0.08934469169978042,-0.23642962989252822,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.012092237634084717,0.015614512606237016,0
Pirgacha ,Gangachara,Medium high land,loam,-0.42462232480291173,0.67886145480114,-0.05324932343646919,-0.0786314972734373,0.14040741866546522,0.0531917862364713,-0.11744391461350445,-0.09008762786434864,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642627783581802,0.012092237634084717,-0.003738300024698549,0
Kaunia upazila,Alluvial soil of Teesta,Medium high land,loam,0.5806795105367707,1.1092574676510683,-0.007632179617782122,-0.02903421923649943,-0.5925949380873212,-0.4110142499413431,0.09049033494805349,-0.43905701731616154,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.0756521739130436,0.5221739130434783,0.7578260869565218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1318648609504328,0.0017331699944385017,0.0022613955040354555,0
Kaunia upazila,Gangachara,high ground,loam,1.3346558870415315,0.44283783485117967,-0.038043608830240175,-0.05107745391958292,-0.1790278789011936,0.2323590282700137,-0.2017415833546766,0.07876852832201243,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.30308321504012065,0.00863921508753598,0.0034054332973123087,0
Pirgacha ,Gangachara,Medium high land,loam,-1.6812496189775137,-0.25134928264870454,-0.05324932343646919,-0.0786314972734373,-0.5836830553304484,-0.8154978721079766,-0.11744391461350445,0.033740220005649454,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3817902013186313,0.012092237634084717,0.015540363898838793,0
Pirgacha ,Palashbari,high ground,loam,0.5806795105367707,-0.9177689154485931,-0.08366075264892725,-0.02903421923649943,0.6389158603780365,-0.6797651129916567,-0.12868360377899407,-0.12385885910162088,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.58,1.3515151515151516,1.4175757575757577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1318648609504328,0.018998282727182198,-0.026726090879281725,0
Mithpukur,the moon,Medium high land,Clay loam ,-0.927273242472753,-0.4596054178986696,-0.06845503804269823,-0.10067473195652078,-0.31354160926274216,-0.7340582166381847,-0.044385935037821934,-0.5403707110279782,-1.0244927189372732,-1.0749483039595311,1.29541638732284,1.7853333333333334,0.3346666666666666,0.6746666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6006024769125947,-0.044338889037659854,0.010731751395024918,1
Kaunia upazila,Pirgacha,high ground,loam,2.088632263546292,-1.5564210635484863,-0.14448361107384333,-0.0565882625903538,1.8673631991457194,-0.44992430755468815,-0.1455431375272285,0.09002560540110319,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.315263157894737,0.43105263157894735,1.7989473684210526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4743015691298084,0.03281037291337715,-0.134901689099489,0
Pirgacha ,Gangachara,high ground,loam,-1.1785987013076724,-0.2096980555987115,-0.022837894224011158,-0.0731206886026664,-0.1715084778250822,-1.0417191373018433,-0.07810500253429078,0.4164808406947346,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.26764463192550586,0.005186192540987243,0.0019584462375451953,0
Pirgacha ,Gangachara,high ground,loam,-1.6812496189775137,0.44283783485117967,-0.05324932343646919,-0.09516392328574991,1.708341791202771,-0.9331329300087873,-0.1399232929444837,0.4164808406947346,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.9534344827586205,0.3117241379310345,0.8877931034482758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3817902013186313,0.012092237634084717,-0.04548402228989673,0
Mithpukur,Pirgacha,high ground,loam,0.329354051701849,-0.7789314919486162,-0.09886646725515626,-0.03178962357188487,2.644089480674413,0.2251199477838098,0.04553157828609503,-0.1801442444970746,0.2797337333771619,0.4544154364442595,-0.45417432011175685,1.315263157894737,0.43105263157894735,1.7989473684210526,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07479207625386984,0.02245130527373093,-0.13070589303039998,0
